id,object_img
486,1228
813,1601
2980,1273
13,1226
2467,704
2526,1777
297,17
2981,760
2055,2303
45,2665
1462,-177
103,1772
1719,2859
180,2788
1300,2252
359,635
2936,1606
613,1918
2776,685
352,1487
1273,1015
1374,1413
1790,2221
279,2902
1979,2709
2550,2223
2770,2911
656,563
2393,2774
2179,2078
1433,1179
30,19
2940,1011
2233,2955
2792,1444
1212,820
1037,821
1661,530
2570,1310
1928,1169
1175,775
2405,2288
1290,992
2059,-21
810,2773
2096,1970
786,1395
1058,1029
2724,879
247,2416
1231,2224
2890,894
2253,2090
487,2270
1627,2739
1526,2319
1980,2722
999,552
671,3148
2178,2342
1554,676
2113,1021
678,2816
522,1461
1180,879
1033,747
292,85
2180,2618
457,519
790,2857
946,1473
531,747
1386,2589
865,2028
238,437
2862,1844
2591,57
2235,890
679,2784
1840,813
2666,1307
1689,185
2984,2879
2044,600
728,2813
870,822
1303,441
908,716
1747,704
2424,404
1652,2625
267,2315
1785,1095
730,2693
694,1782
2650,1279
425,1768
189,420
1221,1359
1408,2251
70,169
1270,2653
211,2268
2680,782
2882,2504
284,2055
81,1893
1966,1832
1360,1277
2296,2334
1211,2402
1812,1070
2649,1526
1707,2573
2111,2367
2285,944
2173,2591
1555,2467
289,2209
2888,1512
1613,846
913,2196
2032,932
421,2325
2502,2654
444,-380
2951,962
1957,2802
2580,1376
176,-47
1564,1159
1090,950
686,1889
234,1342
1019,-172
2918,697
2967,2509
1126,796
204,2497
1989,1824
232,2796
846,2005
1557,780
2440,1200
1848,2561
1160,1971
930,1019
2677,1216
848,2800
2995,1328
77,9
1396,1345
2019,979
612,2738
1357,233
158,902
1098,3086
1240,739
784,256
1718,1824
2562,130
2047,1360
2452,1453
1588,220
153,168
818,691
441,1496
599,1110
2658,2726
1351,2341
1905,1250
1903,1326
1883,2629
315,1575
2722,1237
88,2835
2971,2873
446,411
2130,890
1565,1432
768,2732
760,2713
1757,2716
2630,846
1498,264
2336,564
1089,1988
595,1180
1048,2336
273,2110
622,784
509,1617
1371,228
2718,1800
2822,1509
1024,1898
195,2527
1489,2824
1643,1292
171,2283
323,2589
1587,1296
142,37
512,1178
169,774
1591,876
1570,644
2406,547
2290,1318
2093,1244
1656,1973
1937,1066
2892,2178
2352,1971
2348,751
1101,1873
602,2242
1114,1123
1074,2363
1503,820
2190,2824
1534,486
109,817
1869,1993
60,2692
481,397
2893,454
465,2237
140,2598
2276,1236
933,1097
1193,2849
2872,2920
2349,2249
1850,2124
1815,2448
573,1871
2065,1075
354,1008
2530,1072
696,1983
2669,893
1962,2147
2422,1191
94,188
943,1111
135,1022
2417,694
2175,2125
2623,1695
1510,2232
766,807
239,895
1657,2840
2137,745
463,2241
1615,389
880,959
1740,1529
2534,1605
1035,2261
252,255
2960,898
2504,1194
912,252
1254,2135
1981,1466
795,2520
1463,733
197,1524
811,637
1629,2477
566,1721
1792,43
53,1088
965,2117
652,1539
1375,2318
1972,2607
1150,1252
2921,2789
2205,2606
2304,2106
1836,1201
1209,2075
1229,1270
554,2243
2954,1345
820,980
1481,2715
2172,654
2568,1375
411,907
627,761
1692,526
1353,7
2625,1653
2719,939
1358,1110
423,1004
2435,1528
2469,449
1103,2333
2454,1097
2051,1668
808,821
791,762
1418,1509
2031,2713
1621,2824
417,2673
1988,763
2907,1747
2639,1752
1602,1755
193,1162
1546,2736
534,2279
290,2115
2842,2552
257,2194
743,1656
747,1093
2922,1229
222,2644
2705,2304
773,2665
600,1960
1205,2350
1753,2330
2470,1386
1111,2010
1676,700
2488,1951
50,1003
1377,1135
2403,844
1801,465
1609,2877
556,1550
2223,765
2702,1142
2757,1235
2556,1378
1963,2312
1062,1980
1576,-222
2046,853
2453,2361
765,837
2933,1937
1638,208
2956,1129
480,586
2929,2635
74,2354
333,227
52,713
248,942
2704,1339
2928,268
174,2238
2418,2510
150,2806
499,1653
1581,2381
2595,282
1560,2125
8,1021
255,2227
472,1709
2723,2281
2667,1325
1504,2967
416,710
2371,1735
2363,2111
2758,2524
2409,1925
1411,2747
2699,2012
2261,2542
1519,2413
839,1137
1054,2700
1733,780
240,2364
757,821
68,1899
366,831
1544,2666
185,1271
2806,2768
843,2855
2212,879
966,2190
2611,1014
857,2815
1799,180
2528,543
228,1934
1136,980
332,2944
2592,276
2708,1058
299,2123
