id,object_img
486,1358.375
813,1475.625
2980,1394.375
13,1370.375
2467,864.375
2526,1629.875
297,55.875
2981,1063.375
2055,2402.875
45,2447.875
1462,-104.125
103,1754.125
1719,3142.875
180,2883.875
1300,2257.875
359,730.875
2936,1651.875
613,2171.375
2776,734.875
352,1831.875
1273,782.875
1374,1288.625
1790,2526.875
279,2997.875
1979,2775.875
2550,2168.875
2770,2765.875
656,604.875
2393,2815.875
2179,2284.875
1433,1142.875
30,45.875
2940,1153.875
2233,2839.875
2792,1470.375
1212,890.875
1037,769.875
1661,615.375
2570,847.375
1928,1096.875
1175,730.375
2405,2291.25
1290,1110.875
2059,-3.125
810,2787.875
2096,2265.875
786,1378.875
1058,1237.875
2724,951.875
247,2140.875
1231,2289.875
2890,940.875
2253,2181.375
487,2375.875
1627,2841.875
1526,2312.875
1980,2779.875
999,900.375
671,2864.875
2178,2454.875
1554,667.875
2113,865.875
678,2755.875
522,1283.875
1180,759.875
1033,694.875
292,346.875
2180,2512.875
457,448.875
790,2736.875
946,1287.375
531,760.375
1386,2581.875
865,2153.875
238,831.375
2862,1817.125
2591,226.875
2235,838.875
679,2576.875
1840,797.875
2666,1329.875
1689,717.875
2984,3275.875
2044,670.875
728,2569.875
870,530.875
1303,262.875
908,680.875
1747,859.375
2424,256.875
1652,2480.875
267,2566.875
1785,958.875
730,2599.875
694,2276.875
2650,994.375
425,1853.375
189,504.875
1221,1411.875
1408,2136.875
70,160.875
1270,2234.875
211,2278.875
2680,735.375
2882,2535.875
284,2401.875
81,2472.375
1966,1642.5
1360,1380.875
2296,2473.875
1211,2396.875
1812,1029.875
2649,1423.375
1707,2569.875
2111,2520.875
2285,1033.875
2173,2419.875
1555,2391.875
289,1694.875
2888,1362.125
1613,855.375
913,2068.875
2032,696.875
421,2136.875
2502,2954.875
444,-25.125
2951,1090.875
1957,2785.875
2580,1386.375
176,314.875
1564,958.375
1090,782.375
686,2155.875
234,1495.625
1019,-97.125
2918,666.875
2967,2348.875
1126,772.875
204,2535.875
1989,1952.875
232,2859.875
846,1674.875
1557,634.875
2440,960.375
1848,401934917207360.9
1160,2317.875
930,1001.875
2677,1422.375
848,3083.875
2995,1343.875
77,73.875
1396,1489.875
2019,1079.875
612,2880.375
1357,205.875
158,1022.375
1098,2787.875
1240,865.375
784,178.875
1718,1939.0
2562,15.875
2047,1480.875
2452,1556.375
1588,146.875
153,745.875
818,703.875
441,1552.375
599,958.875
2658,2767.875
1351,2485.875
1905,1252.375
1903,1206.375
1883,2815.875
315,430.375
2722,1162.375
88,2993.875
2971,2741.875
446,184.875
2130,956.875
1565,1329.875
768,2791.875
760,2649.875
1757,2441.875
2630,700.875
1498,272.875
2336,816.875
1089,1781.875
595,1030.875
1048,2383.875
273,1820.875
622,702.375
509,1290.875
1371,298.875
2718,1756.5
2822,1500.375
1024,1881.875
195,2542.875
1489,2817.875
1643,1314.375
171,2294.0
323,2783.875
1587,1129.875
142,43.875
512,852.375
169,923.375
1591,763.875
1570,693.875
2406,540.875
2290,1264.375
2093,1134.875
1656,2401.875
1937,1141.875
2892,2154.875
2352,1713.375
2348,695.125
1101,1830.625
602,2335.875
1114,980.875
1074,2303.875
1503,696.875
2190,2819.875
1534,523.375
109,584.875
1869,2381.875
60,2415.875
481,541.875
2893,679.875
465,2286.875
140,2865.875
2276,1078.875
933,1013.875
1193,2853.875
2872,2920.875
2349,2479.875
1850,2127.875
1815,2638.875
573,1849.625
2065,883.875
354,1221.875
2530,979.875
696,2012.875
2669,908.375
1962,2154.875
2422,1565.875
94,144.875
943,1285.875
135,795.375
2417,676.875
2175,1955.875
2623,2107.125
1510,2115.875
766,847.375
239,952.875
1657,2835.875
2137,827.875
463,1883.875
1615,244.875
880,903.375
1740,1391.375
2534,1581.875
1035,2200.875
252,762.875
2960,835.875
2504,1026.875
912,224.875
1254,1960.875
1981,1430.875
795,2487.875
1463,830.375
197,1476.625
811,767.375
1629,2412.875
566,1797.625
1792,19.875
53,1059.875
965,2068.875
652,1561.375
1375,2352.875
1972,2691.875
1150,1265.875
2921,2859.875
2205,2781.875
2304,2134.875
1836,1041.375
1209,2260.875
1229,1125.375
554,1520.875
2954,1261.875
820,995.875
1481,3090.875
2172,529.875
2568,1026.875
411,854.375
627,747.875
1692,655.875
1353,31.875
2625,1593.875
2719,940.875
1358,1078.875
423,1036.875
2435,1659.0
2469,458.875
1103,2861.875
2454,1208.875
2051,1348.625
808,890.375
791,740.875
1418,1386.875
2031,2629.875
1621,2841.875
417,2383.875
1988,738.875
2907,1717.875
2639,1811.0
1602,1803.0
193,940.875
1546,2785.875
534,2469.875
290,2098.875
2842,2509.875
257,2074.875
743,1744.625
747,1012.375
2922,1520.375
222,2013.875
2705,2164.875
773,2336.875
600,2113.875
1205,2337.875
1753,2128.875
2470,1474.375
1111,2193.375
1676,694.875
2488,2054.875
50,1237.875
1377,1043.875
2403,717.375
1801,286.875
1609,2755.875
556,1523.625
2223,624.875
2702,1045.375
2757,1087.875
2556,989.875
1963,2091.875
1062,2028.875
1576,17.875
2046,1041.875
2453,2389.875
765,772.875
2933,1938.375
1638,788.875
2956,1216.875
480,811.875
2929,2805.875
74,2810.375
333,12.875
52,692.875
248,924.875
2704,819.875
2928,470.875
174,2260.875
2418,2549.875
150,2755.875
499,1815.125
1581,2240.875
2595,174.875
1560,2049.875
8,963.875
255,2239.875
472,1828.125
2723,2210.875
2667,1163.375
1504,2847.875
416,694.875
2371,1863.125
2363,2105.875
2758,2318.875
2409,1766.875
1411,2672.875
2699,2238.875
2261,2131.875
1519,2422.875
839,996.875
1054,2509.875
1733,723.875
240,2547.875
757,887.875
68,1843.875
366,1195.875
1544,2289.875
185,1142.625
2806,2803.875
843,2879.875
2212,1058.375
966,1892.875
2611,950.875
857,2811.875
1799,288.875
2528,574.875
228,1980.875
1136,1067.875
332,2779.875
2592,326.875
2708,903.375
299,2095.875
97,661.875
341,692.875
1879,920.875
1045,-89.125
651,787.375
1091,2086.875
2772,1563.875
2226,2466.875
1826,739.875
1619,1908.875
1413,1493.625
462,-29.125
1584,2197.875
2814,1830.375
1414,1909.625
2886,859.875
803,1604.875
1094,905.875
2711,626.875
2315,1537.125
1567,1735.5
2437,1375.875
2942,2650.875
1715,586.875
1476,693.375
706,668.875
1214,2746.875
1473,2123.875
555,2805.875
200,2926.875
