id,object_img
486,1254
813,1586
2980,1064
13,1254
2467,759
2526,1561
297,147
2981,1078
2055,2198
45,2527
1462,134
103,1654
1719,2471
180,2862
1300,2072
359,677
2936,1087
613,1866
2776,699
352,1680
1273,893
1374,1503
1790,2337
279,2862
1979,2826
2550,2401
2770,2926
656,92
2393,2847
2179,2555
1433,1070
30,81
2940,1158
2233,2862
2792,1511
1212,906
1037,871
1661,1092
2570,1071
1928,1323
1175,884
2405,2267
1290,1042
2059,-105
810,2841
2096,2004
786,1422
1058,1339
2724,965
247,2027
1231,2131
2890,900
2253,2138
487,2303
1627,2865
1526,2357
1980,2820
999,882
671,2853
2178,2456
1554,681
2113,752
678,2839
522,1286
1180,1091
1033,673
292,68
2180,2431
457,463
790,2296
946,1254
531,952
1386,2804
865,2205
238,1116
2862,2015
2591,365
2235,965
679,3219
1840,885
2666,1306
1689,-2
2984,2344
2044,741
728,2663
870,797
1303,515
908,732
1747,866
2424,576
1652,2552
267,2259
1785,1041
730,2696
694,2117
2650,1080
425,1819
189,697
1221,1363
1408,2353
70,154
1270,2257
211,2402
2680,853
2882,2483
284,2398
81,2068
1966,1948
1360,1011
2296,2200
1211,2564
1812,1125
2649,1154
1707,2568
2111,2215
2285,1254
2173,2551
1555,2145
289,1962
2888,1546
1613,1059
913,2155
2032,749
421,2354
2502,3249
444,353
2951,1168
1957,2884
2580,1502
176,30
1564,1519
1090,1273
686,2255
234,1390
1019,100
2918,693
2967,2513
1126,686
204,2533
1989,2108
232,2863
846,2029
1557,916
2440,1377
1848,2566
1160,2048
930,1110
2677,1282
848,2862
2995,1307
77,119
1396,1504
2019,981
612,2875
1357,329
158,756
1098,2853
1240,795
784,190
1718,1847
2562,69
2047,1010
2452,1082
1588,-32
153,123
818,767
441,1438
599,1071
2658,2825
1351,2591
1905,1317
1903,1317
1883,2897
315,840
2722,1211
88,2815
2971,2886
446,279
2130,1072
1565,991
768,2847
760,3266
1757,2487
2630,761
1498,172
2336,974
1089,1805
595,827
1048,2406
273,1817
622,1043
509,1493
1371,464
2718,1846
2822,1531
1024,1981
195,2772
1489,2897
1643,1364
171,2224
323,2879
1587,1299
142,9
512,1018
169,1005
1591,662
1570,1039
2406,765
2290,1351
2093,1217
1656,2075
1937,1063
2892,2112
2352,2229
2348,828
1101,1906
602,2285
1114,1343
1074,2504
1503,956
2190,2906
1534,854
109,823
1869,2243
60,2552
481,742
2893,732
465,2381
140,2886
2276,-3024511
933,1040
1193,2839
2872,2413
2349,2374
1850,2053
1815,2492
573,1808
2065,1161
354,1284
2530,1114
696,1968
2669,1049
1962,2344
2422,1287
94,195
943,1148
135,985
2417,718
2175,1881
2623,1810
1510,2182
766,853
239,976
1657,2845
2137,975
463,2304
1615,354
880,1162
1740,1299
2534,1363
1035,2401
252,145
2960,1190
2504,1114
912,93
1254,2687
1981,1904
795,2439
1463,874
197,1483
811,731
1629,2538
566,1975
1792,118
53,1045
965,2086
652,1211
1375,2223
1972,2821
1150,1325
2921,2881
2205,2879
2304,2187
1836,1209
1209,1919
1229,1459
554,2244
2954,1287
820,1134
1481,2704
2172,1296
2568,1187
411,955
627,779
1692,888
1353,168
2625,1442
2719,1313
1358,1075
423,1113
2435,1686
2469,321
1103,2861
2454,1032
2051,1689
808,910
791,854
1418,1658
2031,2854
1621,2841
417,2885
1988,1105
2907,1621
2639,1727
1602,1914
193,1124
1546,2897
534,2305
290,1726
2842,2654
257,2325
743,1708
747,921
2922,1175
222,2157
2705,2353
773,2147
600,1839
1205,2467
1753,2354
2470,1511
1111,2101
1676,732
2488,2273
50,1100
1377,1123
2403,993
1801,404
1609,2859
556,1483
2223,626
2702,1281
2757,1283
2556,1291
1963,2092
1062,2304
1576,256
2046,1250
2453,2392
765,686
2933,1997
1638,533
2956,1104
480,576
2929,2908
74,2903
333,131
52,750
248,835
2704,1338
2928,605
174,2244
2418,2569
150,2861
499,1877
1581,2285
2595,11
1560,2287
8,669
255,2284
472,1923
2723,2544
2667,1139
1504,2923
416,917
2371,1925
2363,2035
2758,2156
2409,2037
1411,2331
2699,2423
2261,1888
1519,2216
839,1094
1054,2538
1733,853
240,2867
757,927
68,1842
366,1300
1544,2129
185,1291
2806,2869
843,2961
2212,1021
966,2205
2611,1167
857,2862
1799,223
2528,879
228,2125
1136,1202
332,2832
2592,448
2708,1104
299,1929
97,-454
341,976
1879,1226
1045,271
651,902
1091,2184
2772,1424
2226,2583
1826,960
1619,1803
1413,1393
462,367
1584,2483
2814,1889
1414,1924
2886,616
803,2020
1094,1076
2711,1199
2315,1185
1567,1877
2437,1869
2942,2889
1715,875
1476,846
706,902
1214,2833
1473,2330
555,2820
200,2886
1730,2345
565,1286
1873,1682
367,1025
2448,2153
2114,1306
868,680
812,1565
2009,1405
1072,1113
2733,855
1738,225
950,951
1107,1962
1776,8
125,2179
1772,2821
2899,1720
1118,1309556
618,320
403,2594
2331,2505
105,1132
1092,408
2635,618
394,63
2471,2859
2593,965
2664,335
2516,758
1921,2875
1731,864
2644,2321
1289,1134
1763,1039
1341,-45
1232,1888
2310,1313
44,2887
264,72
1274,1875
101,2049
2248,704
167,1483
2742,2081
545,1408
1115,2897
163,189
2786,2707
1128,1108
1559,807
230,1285
1272,803
1831,2879
415,671
1612,2445
213,2666
2721,614
1749,659
1545,694
439,892
2274,790
1230,871
483,980
57,780
1427,677
2672,1446
2316,1721
1222,544
2982,15120604
1018,2550
409,855
1174,1351
2150,2823
440,2270
2375,1373
2413,2860
2587,1330
71,2050
2988,1348
574,2073
1865,3765
219,2437
2536,550
2820,2278
2998,2520
2983,2006
2840,980
745,2408
2547,2329
569,1663
2617,2131
1000,558
2429,2878
1499,2217
1345,2431
544,1493
2688,1024
322,2688
1076,2401
2846,737
2785,993
2132,2690
2168,2603
1135,1153
2736,1254
2990,1315
2857,786
2618,2546
2438,2385
979,494
621,901
1028,1915
1129,2324
1,1440
1939,1072
1469,1905
2795,1286
1923,637
433,1227
2636,2903
1430,3296
2307,2593
543,68
597,2820
1407,893
46,2400
1447,424
1406,-231
1917,2785
2713,778
1578,1623
2006,928
437,1152
2810,954
2026,-54
1601,964
830,2169
1726,2342
496,1421
2357,2388
1592,1424
2578,1092
1104,884
2852,2271
1006,1231
2382,1989
2234,1981
875,884
890,1093
1597,1834
2419,751
175,772
1344,1297
681,871
749,812
882,490
1695,952
1511,1225
1242,2879
2755,2371
2968,2567
1085,2257
2288,343
209,199
1296,926
1026,1113
2746,1806
1362,2232
523,1100
2765,2077
788,802
1030,2400
2087,2862
382,1076
253,1290
1287,989
510,2392
1926,2298
991,952
1508,2820
959,1126
643,1729
2133,1306
2305,1880
2162,2867
1742,2689
2324,875
1271,2518
434,1003
1512,888
1265,2766
1393,2384
33,988
598,1407
2458,1946
1477,2243
1964,254
58,824
2837,944
558,849
1538,2042
2563,833
663,2828
178,276
461,3203
1566,938
1838,2814
2224,2506
2116,966
319,2820
89,2167
2955,1101
431,1334
1780,882
614,2848
806,2279
260,1078
121,1318
1645,2277
1443,1285
1765,1078
1818,957
2541,981
1038,2251
179,2168
1468,2469
927,1193
196,318
1663,931
677,2287
548,720
2600,2895
316,2307
2094,955
