id,object_img
486,1301
813,1767
2980,994
13,1301
2467,822
2526,1693
297,117
2981,996
2055,2233
45,2669
1462,-177
103,1824
1719,2536
180,2680
1300,2360
359,651
2936,976
613,1998
2776,686
352,1614
1273,883
1374,1509
1790,2373
279,2863
1979,2795
2550,2484
2770,2992
656,259
2393,2849
2179,2347
1433,1209
30,43
2940,1063
2233,2921
2792,1514
1212,833
1037,889
1661,959
2570,1021
1928,1302
1175,862
2405,2181
1290,806
2059,433
810,2826
2096,2139
786,1325
1058,1102
2724,923
247,1941
1231,2118
2890,848
2253,2015
487,2195
1627,2835
1526,2315
1980,2842
999,805
671,2760
2178,2469
1554,694
2113,483
678,2869
522,1243
1180,977
1033,623
292,-162
2180,2646
457,466
790,2789
946,1446
531,965
1386,2506
865,2234
238,957
2862,1978
2591,460
2235,1027
679,3106
1840,964
2666,1267
1689,63
2984,2213
2044,731
728,2687
870,698
1303,579
908,710
1747,831
2424,204
1652,2589
267,2271
1785,1062
730,2573
694,2169
2650,1425
425,1681
189,1128601
1221,1359
1408,2201
70,94
1270,2574
211,2359
2680,835
2882,2319
284,2147
81,2238
1966,1850
1360,1354
2296,2194
1211,2437
1812,1069
2649,1163
1707,2258
2111,2188
2285,1166
2173,2487
1555,2491
289,1971
2888,1741
1613,1047
913,2002
2032,710
421,2203
2502,3139
444,268
2951,1015
1957,2896
2580,1441
176,122
1564,1523
1090,1468
686,2329
234,1525
1019,248
2918,651
2967,2433
1126,712
204,2574
1989,2090
232,2896
846,2053
1557,912
2440,1227
1848,2574
1160,2060
930,1069
2677,1301
848,2921
2995,1266
77,85
1396,1186
2019,1087
612,2802
1357,367
158,824
1098,2866
1240,805
784,122
1718,1776
2562,42
2047,897
2452,1267
1588,161
153,276
818,804
441,1342
599,1032
2658,2819
1351,2632
1905,1287
1903,1287
1883,2891
315,820
2722,1153
88,2822
2971,2967
446,304
2130,998
1565,1406
768,2849
760,3352
1757,2639
2630,754
1498,279
2336,917
1089,1849
595,756
1048,2392
273,2014
622,1047
509,1624
1371,485
2718,1805
2822,1216
1024,2020
195,2717
1489,2832
1643,1353
171,2141
323,2915
1587,1267
142,104
512,1031
169,859
1591,711
1570,1025
2406,604
2290,1354
2093,1257
1656,1906
1937,1144
2892,2031
2352,1924
2348,803
1101,1912
602,2319
1114,1089
1074,2661
1503,928
2190,2903
1534,802
109,821
1869,2389
60,2335
481,608
2893,710
465,2318
140,2781
2276,-72
933,1068
1193,2872
2872,2577
2349,2483
1850,2090
1815,2391
573,1723
2065,1117
354,1027
2530,1173
696,2024
2669,960
1962,2273
2422,1391
94,270
943,1164
135,999
2417,737
2175,1815
2623,2013
1510,2044
766,836
239,1104
1657,2867
2137,878
463,1971
1615,364
880,994
1740,1287
2534,1221
1035,2484
252,169
2960,1144
2504,1085
912,147
1254,2311
1981,1777
795,2392
1463,785
197,1633
811,780
1629,2838
566,2007
1792,84
53,1024
965,1781
652,1414
1375,2382
1972,2876
1150,1379
2921,2927
2205,2915
2304,2238
1836,1181
1209,2411
1229,1289
554,2604
2954,1137
820,1089
1481,2886
2172,1141
2568,1192
411,852
627,762
1692,837
1353,123
2625,1729
2719,912
1358,1119
423,1086
2435,1765
2469,237
1103,2568
2454,1211
2051,1690
808,860
791,850
1418,1473
2031,2711
1621,2848
417,2641
1988,1062
2907,1786
2639,1832
1602,1724
193,1071
1546,2711
534,2290
290,1913
2842,2651
257,2260
743,1596
747,695
2922,1168
222,2144
2705,2328
773,2525
600,1908
1205,2368
1753,2329
2470,1514
1111,2038
1676,710
2488,2229
50,1084
1377,1184
2403,910
1801,390
1609,2871
556,1634
2223,627
2702,1289
2757,1213
2556,1462
1963,2081
1062,1984
1576,347
2046,1373
2453,2341
765,712
2933,2111
1638,750
2956,1082
480,459
2929,3017
74,2572
333,-63
52,710
248,637
2704,1181
2928,677
174,2449
2418,2658
150,2860
499,1989
1581,2380
2595,150
1560,2163
8,444
255,2230
